Code Domaine,Domaine,Code zone (M49),Zone,Code Élément,Élément,Code Produit (CPC),Produit,Code année,Année,Unité,Valeur,Symbole,Description du Symbole
"SCL","Compte Disponibilités et Utilisations (CDU) (2010-)","180","République démocratique du Congo","5610","Importations - Quantité","21121","Viande, poulet, fraîche ou réfrigérée","2020","2020","tonnes","72425.54","A","Chiffre officiel"
"SCL","Compte Disponibilités et Utilisations (CDU) (2010-)","180","République démocratique du Congo","664","Disponibilité alimentaire (Kcal/personne/jour)","21121","Viande, poulet, fraîche ou réfrigérée","2020","2020","Kcal/personne/jour","3.69","T","Chiffre non officiel"
"SCL","Compte Disponibilités et Utilisations (CDU) (2010-)","180","République démocratique du Congo","674","Disponibilité de protéines en quantité (g/personne/jour)","21121","Viande, poulet, fraîche ou réfrigérée","2020","2020","g/personne/jour","0.37","T","Chiffre non officiel"
"SCL","Compte Disponibilités et Utilisations (CDU) (2010-)","418","République démocratique populaire lao","5510","Production","21121","Viande, poulet, fraîche ou réfrigérée","2020","2020","tonnes","35697.94","I","Valeur imputée"
"SCL","Compte Disponibilités et Utilisations (CDU) (2010-)","418","République démocratique populaire lao","5610","Importations - Quantité","21121","Viande, poulet, fraîche ou réfrigérée","2020","2020","tonnes","7010.56","T","Chiffre non officiel"
"SCL","Compte Disponibilités et Utilisations (CDU) (2010-)","418","République démocratique populaire lao","664","Disponibilité alimentaire (Kcal/personne/jour)","21121","Viande, poulet, fraîche ou réfrigérée","2020","2020","Kcal/personne/jour","19.56","T","Chiffre non officiel"
"SCL","Compte Disponibilités et Utilisations (CDU) (2010-)","418","République démocratique populaire lao","674","Disponibilité de protéines en quantité (g/personne/jour)","21121","Viande, poulet, fraîche ou réfrigérée","2020","2020","g/personne/jour","1.97","T","Chiffre non officiel"
"SCL","Compte Disponibilités et Utilisations (CDU) (2010-)","214","République dominicaine","5510","Production","21121","Viande, poulet, fraîche ou réfrigérée","2020","2020","tonnes","312750.25","A","Chiffre officiel"
"SCL","Compte Disponibilités et Utilisations (CDU) (2010-)","214","République dominicaine","5610","Importations - Quantité","21121","Viande, poulet, fraîche ou réfrigérée","2020","2020","tonnes","40387.2","A","Chiffre officiel"
"SCL","Compte Disponibilités et Utilisations (CDU) (2010-)","214","République dominicaine","5910","Exportations - Quantité","21121","Viande, poulet, fraîche ou réfrigérée","2020","2020","tonnes","2641.18","A","Chiffre officiel"
"SCL","Compte Disponibilités et Utilisations (CDU) (2010-)","214","République dominicaine","664","Disponibilité alimentaire (Kcal/personne/jour)","21121","Viande, poulet, fraîche ou réfrigérée","2020","2020","Kcal/personne/jour","110.08","T","Chiffre non officiel"
"SCL","Compte Disponibilités et Utilisations (CDU) (2010-)","214","République dominicaine","674","Disponibilité de protéines en quantité (g/personne/jour)","21121","Viande, poulet, fraîche ou réfrigérée","2020","2020","g/personne/jour","9.44","T","Chiffre non officiel"
"SCL","Compte Disponibilités et Utilisations (CDU) (2010-)","408","République populaire démocratique de Corée","5510","Production","21121","Viande, poulet, fraîche ou réfrigérée","2020","2020","tonnes","31686.73","I","Valeur imputée"
"SCL","Compte Disponibilités et Utilisations (CDU) (2010-)","408","République populaire démocratique de Corée","5610","Importations - Quantité","21121","Viande, poulet, fraîche ou réfrigérée","2020","2020","tonnes","52.65","T","Chiffre non officiel"
"SCL","Compte Disponibilités et Utilisations (CDU) (2010-)","408","République populaire démocratique de Corée","664","Disponibilité alimentaire (Kcal/personne/jour)","21121","Viande, poulet, fraîche ou réfrigérée","2020","2020","Kcal/personne/jour","4.12","T","Chiffre non officiel"
"SCL","Compte Disponibilités et Utilisations (CDU) (2010-)","408","République populaire démocratique de Corée","674","Disponibilité de protéines en quantité (g/personne/jour)","21121","Viande, poulet, fraîche ou réfrigérée","2020","2020","g/personne/jour","0.41","T","Chiffre non officiel"
"SCL","Compte Disponibilités et Utilisations (CDU) (2010-)","834","République-Unie de Tanzanie","5510","Production","21121","Viande, poulet, fraîche ou réfrigérée","2020","2020","tonnes","80601","A","Chiffre officiel"
"SCL","Compte Disponibilités et Utilisations (CDU) (2010-)","834","République-Unie de Tanzanie","5610","Importations - Quantité","21121","Viande, poulet, fraîche ou réfrigérée","2020","2020","tonnes","7019.48","T","Chiffre non officiel"
"SCL","Compte Disponibilités et Utilisations (CDU) (2010-)","834","République-Unie de Tanzanie","664","Disponibilité alimentaire (Kcal/personne/jour)","21121","Viande, poulet, fraîche ou réfrigérée","2020","2020","Kcal/personne/jour","4.9","T","Chiffre non officiel"
"SCL","Compte Disponibilités et Utilisations (CDU) (2010-)","834","République-Unie de Tanzanie","674","Disponibilité de protéines en quantité (g/personne/jour)","21121","Viande, poulet, fraîche ou réfrigérée","2020","2020","g/personne/jour","0.49","T","Chiffre non officiel"
"SCL","Compte Disponibilités et Utilisations (CDU) (2010-)","642","Roumanie","5510","Production","21121","Viande, poulet, fraîche ou réfrigérée","2020","2020","tonnes","487372.61","I","Valeur imputée"
"SCL","Compte Disponibilités et Utilisations (CDU) (2010-)","642","Roumanie","5610","Importations - Quantité","21121","Viande, poulet, fraîche ou réfrigérée","2020","2020","tonnes","100514.95","A","Chiffre officiel"
"SCL","Compte Disponibilités et Utilisations (CDU) (2010-)","642","Roumanie","5910","Exportations - Quantité","21121","Viande, poulet, fraîche ou réfrigérée","2020","2020","tonnes","70869.42","A","Chiffre officiel"
"SCL","Compte Disponibilités et Utilisations (CDU) (2010-)","642","Roumanie","664","Disponibilité alimentaire (Kcal/personne/jour)","21121","Viande, poulet, fraîche ou réfrigérée","2020","2020","Kcal/personne/jour","62.16","T","Chiffre non officiel"
"SCL","Compte Disponibilités et Utilisations (CDU) (2010-)","642","Roumanie","674","Disponibilité de protéines en quantité (g/personne/jour)","21121","Viande, poulet, fraîche ou réfrigérée","2020","2020","g/personne/jour","7.42","T","Chiffre non officiel"
"SCL","Compte Disponibilités et Utilisations (CDU) (2010-)","826","Royaume-Uni de Grande-Bretagne et d'Irlande du Nord","5510","Production","21121","Viande, poulet, fraîche ou réfrigérée","2020","2020","tonnes","1794000","A","Chiffre officiel"
"SCL","Compte Disponibilités et Utilisations (CDU) (2010-)","826","Royaume-Uni de Grande-Bretagne et d'Irlande du Nord","5610","Importations - Quantité","21121","Viande, poulet, fraîche ou réfrigérée","2020","2020","tonnes","368593.39","A","Chiffre officiel"
"SCL","Compte Disponibilités et Utilisations (CDU) (2010-)","826","Royaume-Uni de Grande-Bretagne et d'Irlande du Nord","5910","Exportations - Quantité","21121","Viande, poulet, fraîche ou réfrigérée","2020","2020","tonnes","377905.64","A","Chiffre officiel"
"SCL","Compte Disponibilités et Utilisations (CDU) (2010-)","826","Royaume-Uni de Grande-Bretagne et d'Irlande du Nord","664","Disponibilité alimentaire (Kcal/personne/jour)","21121","Viande, poulet, fraîche ou réfrigérée","2020","2020","Kcal/personne/jour","87.46","T","Chiffre non officiel"
"SCL","Compte Disponibilités et Utilisations (CDU) (2010-)","826","Royaume-Uni de Grande-Bretagne et d'Irlande du Nord","674","Disponibilité de protéines en quantité (g/personne/jour)","21121","Viande, poulet, fraîche ou réfrigérée","2020","2020","g/personne/jour","9.97","T","Chiffre non officiel"
"SCL","Compte Disponibilités et Utilisations (CDU) (2010-)","646","Rwanda","5510","Production","21121","Viande, poulet, fraîche ou réfrigérée","2020","2020","tonnes","19336.44","I","Valeur imputée"
"SCL","Compte Disponibilités et Utilisations (CDU) (2010-)","646","Rwanda","5610","Importations - Quantité","21121","Viande, poulet, fraîche ou réfrigérée","2020","2020","tonnes","119.76","T","Chiffre non officiel"
"SCL","Compte Disponibilités et Utilisations (CDU) (2010-)","646","Rwanda","664","Disponibilité alimentaire (Kcal/personne/jour)","21121","Viande, poulet, fraîche ou réfrigérée","2020","2020","Kcal/personne/jour","5.02","T","Chiffre non officiel"
"SCL","Compte Disponibilités et Utilisations (CDU) (2010-)","646","Rwanda","674","Disponibilité de protéines en quantité (g/personne/jour)","21121","Viande, poulet, fraîche ou réfrigérée","2020","2020","g/personne/jour","0.51","T","Chiffre non officiel"
"SCL","Compte Disponibilités et Utilisations (CDU) (2010-)","662","Sainte-Lucie","5510","Production","21121","Viande, poulet, fraîche ou réfrigérée","2020","2020","tonnes","1309.34","I","Valeur imputée"
"SCL","Compte Disponibilités et Utilisations (CDU) (2010-)","662","Sainte-Lucie","5610","Importations - Quantité","21121","Viande, poulet, fraîche ou réfrigérée","2020","2020","tonnes","8561.31","T","Chiffre non officiel"
"SCL","Compte Disponibilités et Utilisations (CDU) (2010-)","662","Sainte-Lucie","664","Disponibilité alimentaire (Kcal/personne/jour)","21121","Viande, poulet, fraîche ou réfrigérée","2020","2020","Kcal/personne/jour","226.02","T","Chiffre non officiel"
"SCL","Compte Disponibilités et Utilisations (CDU) (2010-)","662","Sainte-Lucie","674","Disponibilité de protéines en quantité (g/personne/jour)","21121","Viande, poulet, fraîche ou réfrigérée","2020","2020","g/personne/jour","16.7","T","Chiffre non officiel"
"SCL","Compte Disponibilités et Utilisations (CDU) (2010-)","659","Saint-Kitts-et-Nevis","5510","Production","21121","Viande, poulet, fraîche ou réfrigérée","2020","2020","tonnes","9","A","Chiffre officiel"
"SCL","Compte Disponibilités et Utilisations (CDU) (2010-)","659","Saint-Kitts-et-Nevis","5610","Importations - Quantité","21121","Viande, poulet, fraîche ou réfrigérée","2020","2020","tonnes","3334.32","T","Chiffre non officiel"
"SCL","Compte Disponibilités et Utilisations (CDU) (2010-)","659","Saint-Kitts-et-Nevis","664","Disponibilité alimentaire (Kcal/personne/jour)","21121","Viande, poulet, fraîche ou réfrigérée","2020","2020","Kcal/personne/jour","157.83","T","Chiffre non officiel"
"SCL","Compte Disponibilités et Utilisations (CDU) (2010-)","659","Saint-Kitts-et-Nevis","674","Disponibilité de protéines en quantité (g/personne/jour)","21121","Viande, poulet, fraîche ou réfrigérée","2020","2020","g/personne/jour","15.91","T","Chiffre non officiel"
"SCL","Compte Disponibilités et Utilisations (CDU) (2010-)","670","Saint-Vincent-et-les Grenadines","5510","Production","21121","Viande, poulet, fraîche ou réfrigérée","2020","2020","tonnes","454.23","I","Valeur imputée"
"SCL","Compte Disponibilités et Utilisations (CDU) (2010-)","670","Saint-Vincent-et-les Grenadines","5610","Importations - Quantité","21121","Viande, poulet, fraîche ou réfrigérée","2020","2020","tonnes","7368.15","T","Chiffre non officiel"
"SCL","Compte Disponibilités et Utilisations (CDU) (2010-)","670","Saint-Vincent-et-les Grenadines","5910","Exportations - Quantité","21121","Viande, poulet, fraîche ou réfrigérée","2020","2020","tonnes","0.75","T","Chiffre non officiel"
"SCL","Compte Disponibilités et Utilisations (CDU) (2010-)","670","Saint-Vincent-et-les Grenadines","664","Disponibilité alimentaire (Kcal/personne/jour)","21121","Viande, poulet, fraîche ou réfrigérée","2020","2020","Kcal/personne/jour","223.5","T","Chiffre non officiel"
"SCL","Compte Disponibilités et Utilisations (CDU) (2010-)","670","Saint-Vincent-et-les Grenadines","674","Disponibilité de protéines en quantité (g/personne/jour)","21121","Viande, poulet, fraîche ou réfrigérée","2020","2020","g/personne/jour","22.53","T","Chiffre non officiel"
"SCL","Compte Disponibilités et Utilisations (CDU) (2010-)","882","Samoa","5510","Production","21121","Viande, poulet, fraîche ou réfrigérée","2020","2020","tonnes","360.49","I","Valeur imputée"
"SCL","Compte Disponibilités et Utilisations (CDU) (2010-)","882","Samoa","5610","Importations - Quantité","21121","Viande, poulet, fraîche ou réfrigérée","2020","2020","tonnes","13614","T","Chiffre non officiel"
"SCL","Compte Disponibilités et Utilisations (CDU) (2010-)","882","Samoa","664","Disponibilité alimentaire (Kcal/personne/jour)","21121","Viande, poulet, fraîche ou réfrigérée","2020","2020","Kcal/personne/jour","217.11","T","Chiffre non officiel"
"SCL","Compte Disponibilités et Utilisations (CDU) (2010-)","882","Samoa","674","Disponibilité de protéines en quantité (g/personne/jour)","21121","Viande, poulet, fraîche ou réfrigérée","2020","2020","g/personne/jour","21.89","T","Chiffre non officiel"
"SCL","Compte Disponibilités et Utilisations (CDU) (2010-)","678","Sao Tomé-et-Principe","5510","Production","21121","Viande, poulet, fraîche ou réfrigérée","2020","2020","tonnes","575.3","E","Valeur estimée"
"SCL","Compte Disponibilités et Utilisations (CDU) (2010-)","678","Sao Tomé-et-Principe","5610","Importations - Quantité","21121","Viande, poulet, fraîche ou réfrigérée","2020","2020","tonnes","2944.5","T","Chiffre non officiel"
"SCL","Compte Disponibilités et Utilisations (CDU) (2010-)","678","Sao Tomé-et-Principe","664","Disponibilité alimentaire (Kcal/personne/jour)","21121","Viande, poulet, fraîche ou réfrigérée","2020","2020","Kcal/personne/jour","53.68","T","Chiffre non officiel"
"SCL","Compte Disponibilités et Utilisations (CDU) (2010-)","678","Sao Tomé-et-Principe","674","Disponibilité de protéines en quantité (g/personne/jour)","21121","Viande, poulet, fraîche ou réfrigérée","2020","2020","g/personne/jour","5.41","T","Chiffre non officiel"
"SCL","Compte Disponibilités et Utilisations (CDU) (2010-)","686","Sénégal","5510","Production","21121","Viande, poulet, fraîche ou réfrigérée","2020","2020","tonnes","122822.74","I","Valeur imputée"
"SCL","Compte Disponibilités et Utilisations (CDU) (2010-)","686","Sénégal","5610","Importations - Quantité","21121","Viande, poulet, fraîche ou réfrigérée","2020","2020","tonnes","14.31","A","Chiffre officiel"
"SCL","Compte Disponibilités et Utilisations (CDU) (2010-)","686","Sénégal","5910","Exportations - Quantité","21121","Viande, poulet, fraîche ou réfrigérée","2020","2020","tonnes","4.88","A","Chiffre officiel"
"SCL","Compte Disponibilités et Utilisations (CDU) (2010-)","686","Sénégal","664","Disponibilité alimentaire (Kcal/personne/jour)","21121","Viande, poulet, fraîche ou réfrigérée","2020","2020","Kcal/personne/jour","24.52","T","Chiffre non officiel"
"SCL","Compte Disponibilités et Utilisations (CDU) (2010-)","686","Sénégal","674","Disponibilité de protéines en quantité (g/personne/jour)","21121","Viande, poulet, fraîche ou réfrigérée","2020","2020","g/personne/jour","2.47","T","Chiffre non officiel"
"SCL","Compte Disponibilités et Utilisations (CDU) (2010-)","688","Serbie","5510","Production","21121","Viande, poulet, fraîche ou réfrigérée","2020","2020","tonnes","113978","A","Chiffre officiel"
"SCL","Compte Disponibilités et Utilisations (CDU) (2010-)","688","Serbie","5610","Importations - Quantité","21121","Viande, poulet, fraîche ou réfrigérée","2020","2020","tonnes","9814.03","A","Chiffre officiel"
"SCL","Compte Disponibilités et Utilisations (CDU) (2010-)","688","Serbie","5910","Exportations - Quantité","21121","Viande, poulet, fraîche ou réfrigérée","2020","2020","tonnes","5766.43","A","Chiffre officiel"
"SCL","Compte Disponibilités et Utilisations (CDU) (2010-)","688","Serbie","664","Disponibilité alimentaire (Kcal/personne/jour)","21121","Viande, poulet, fraîche ou réfrigérée","2020","2020","Kcal/personne/jour","44.74","T","Chiffre non officiel"
"SCL","Compte Disponibilités et Utilisations (CDU) (2010-)","688","Serbie","674","Disponibilité de protéines en quantité (g/personne/jour)","21121","Viande, poulet, fraîche ou réfrigérée","2020","2020","g/personne/jour","4.51","T","Chiffre non officiel"
"SCL","Compte Disponibilités et Utilisations (CDU) (2010-)","690","Seychelles","5510","Production","21121","Viande, poulet, fraîche ou réfrigérée","2020","2020","tonnes","494.1","I","Valeur imputée"
"SCL","Compte Disponibilités et Utilisations (CDU) (2010-)","690","Seychelles","5610","Importations - Quantité","21121","Viande, poulet, fraîche ou réfrigérée","2020","2020","tonnes","2984.52","A","Chiffre officiel"
"SCL","Compte Disponibilités et Utilisations (CDU) (2010-)","690","Seychelles","5910","Exportations - Quantité","21121","Viande, poulet, fraîche ou réfrigérée","2020","2020","tonnes","40.79","A","Chiffre officiel"
"SCL","Compte Disponibilités et Utilisations (CDU) (2010-)","690","Seychelles","664","Disponibilité alimentaire (Kcal/personne/jour)","21121","Viande, poulet, fraîche ou réfrigérée","2020","2020","Kcal/personne/jour","114.2","T","Chiffre non officiel"
"SCL","Compte Disponibilités et Utilisations (CDU) (2010-)","690","Seychelles","674","Disponibilité de protéines en quantité (g/personne/jour)","21121","Viande, poulet, fraîche ou réfrigérée","2020","2020","g/personne/jour","11.51","T","Chiffre non officiel"
"SCL","Compte Disponibilités et Utilisations (CDU) (2010-)","694","Sierra Leone","5510","Production","21121","Viande, poulet, fraîche ou réfrigérée","2020","2020","tonnes","19921.76","I","Valeur imputée"
"SCL","Compte Disponibilités et Utilisations (CDU) (2010-)","694","Sierra Leone","5610","Importations - Quantité","21121","Viande, poulet, fraîche ou réfrigérée","2020","2020","tonnes","29538.52","T","Chiffre non officiel"
"SCL","Compte Disponibilités et Utilisations (CDU) (2010-)","694","Sierra Leone","664","Disponibilité alimentaire (Kcal/personne/jour)","21121","Viande, poulet, fraîche ou réfrigérée","2020","2020","Kcal/personne/jour","11.25","T","Chiffre non officiel"
"SCL","Compte Disponibilités et Utilisations (CDU) (2010-)","694","Sierra Leone","674","Disponibilité de protéines en quantité (g/personne/jour)","21121","Viande, poulet, fraîche ou réfrigérée","2020","2020","g/personne/jour","1.59","T","Chiffre non officiel"
"SCL","Compte Disponibilités et Utilisations (CDU) (2010-)","703","Slovaquie","5510","Production","21121","Viande, poulet, fraîche ou réfrigérée","2020","2020","tonnes","56680.01","I","Valeur imputée"
"SCL","Compte Disponibilités et Utilisations (CDU) (2010-)","703","Slovaquie","5610","Importations - Quantité","21121","Viande, poulet, fraîche ou réfrigérée","2020","2020","tonnes","75829.54","A","Chiffre officiel"
"SCL","Compte Disponibilités et Utilisations (CDU) (2010-)","703","Slovaquie","5910","Exportations - Quantité","21121","Viande, poulet, fraîche ou réfrigérée","2020","2020","tonnes","20943.78","A","Chiffre officiel"
"SCL","Compte Disponibilités et Utilisations (CDU) (2010-)","703","Slovaquie","664","Disponibilité alimentaire (Kcal/personne/jour)","21121","Viande, poulet, fraîche ou réfrigérée","2020","2020","Kcal/personne/jour","49.88","T","Chiffre non officiel"
"SCL","Compte Disponibilités et Utilisations (CDU) (2010-)","703","Slovaquie","674","Disponibilité de protéines en quantité (g/personne/jour)","21121","Viande, poulet, fraîche ou réfrigérée","2020","2020","g/personne/jour","5.03","T","Chiffre non officiel"
"SCL","Compte Disponibilités et Utilisations (CDU) (2010-)","705","Slovénie","5510","Production","21121","Viande, poulet, fraîche ou réfrigérée","2020","2020","tonnes","67040","A","Chiffre officiel"
"SCL","Compte Disponibilités et Utilisations (CDU) (2010-)","705","Slovénie","5610","Importations - Quantité","21121","Viande, poulet, fraîche ou réfrigérée","2020","2020","tonnes","13615.45","A","Chiffre officiel"
"SCL","Compte Disponibilités et Utilisations (CDU) (2010-)","705","Slovénie","5910","Exportations - Quantité","21121","Viande, poulet, fraîche ou réfrigérée","2020","2020","tonnes","18052.47","A","Chiffre officiel"
"SCL","Compte Disponibilités et Utilisations (CDU) (2010-)","705","Slovénie","664","Disponibilité alimentaire (Kcal/personne/jour)","21121","Viande, poulet, fraîche ou réfrigérée","2020","2020","Kcal/personne/jour","89.92","T","Chiffre non officiel"
"SCL","Compte Disponibilités et Utilisations (CDU) (2010-)","705","Slovénie","674","Disponibilité de protéines en quantité (g/personne/jour)","21121","Viande, poulet, fraîche ou réfrigérée","2020","2020","g/personne/jour","9.07","T","Chiffre non officiel"
"SCL","Compte Disponibilités et Utilisations (CDU) (2010-)","729","Soudan","5510","Production","21121","Viande, poulet, fraîche ou réfrigérée","2020","2020","tonnes","80357.14","A","Chiffre officiel"
"SCL","Compte Disponibilités et Utilisations (CDU) (2010-)","729","Soudan","5610","Importations - Quantité","21121","Viande, poulet, fraîche ou réfrigérée","2020","2020","tonnes","809.83","T","Chiffre non officiel"
"SCL","Compte Disponibilités et Utilisations (CDU) (2010-)","729","Soudan","664","Disponibilité alimentaire (Kcal/personne/jour)","21121","Viande, poulet, fraîche ou réfrigérée","2020","2020","Kcal/personne/jour","6.19","T","Chiffre non officiel"
"SCL","Compte Disponibilités et Utilisations (CDU) (2010-)","729","Soudan","674","Disponibilité de protéines en quantité (g/personne/jour)","21121","Viande, poulet, fraîche ou réfrigérée","2020","2020","g/personne/jour","0.62","T","Chiffre non officiel"
"SCL","Compte Disponibilités et Utilisations (CDU) (2010-)","728","Soudan du Sud","5510","Production","21121","Viande, poulet, fraîche ou réfrigérée","2020","2020","tonnes","20294.22","I","Valeur imputée"
"SCL","Compte Disponibilités et Utilisations (CDU) (2010-)","728","Soudan du Sud","5610","Importations - Quantité","21121","Viande, poulet, fraîche ou réfrigérée","2020","2020","tonnes","3718.8","T","Chiffre non officiel"
"SCL","Compte Disponibilités et Utilisations (CDU) (2010-)","728","Soudan du Sud","5910","Exportations - Quantité","21121","Viande, poulet, fraîche ou réfrigérée","2020","2020","tonnes","0.11","T","Chiffre non officiel"
"SCL","Compte Disponibilités et Utilisations (CDU) (2010-)","728","Soudan du Sud","664","Disponibilité alimentaire (Kcal/personne/jour)","21121","Viande, poulet, fraîche ou réfrigérée","2020","2020","Kcal/personne/jour","6.61","T","Chiffre non officiel"
"SCL","Compte Disponibilités et Utilisations (CDU) (2010-)","728","Soudan du Sud","674","Disponibilité de protéines en quantité (g/personne/jour)","21121","Viande, poulet, fraîche ou réfrigérée","2020","2020","g/personne/jour","0.67","T","Chiffre non officiel"
"SCL","Compte Disponibilités et Utilisations (CDU) (2010-)","144","Sri Lanka","5510","Production","21121","Viande, poulet, fraîche ou réfrigérée","2020","2020","tonnes","224465.9","I","Valeur imputée"
"SCL","Compte Disponibilités et Utilisations (CDU) (2010-)","144","Sri Lanka","5610","Importations - Quantité","21121","Viande, poulet, fraîche ou réfrigérée","2020","2020","tonnes","90.52","A","Chiffre officiel"
"SCL","Compte Disponibilités et Utilisations (CDU) (2010-)","144","Sri Lanka","5910","Exportations - Quantité","21121","Viande, poulet, fraîche ou réfrigérée","2020","2020","tonnes","1735.54","A","Chiffre officiel"
"SCL","Compte Disponibilités et Utilisations (CDU) (2010-)","144","Sri Lanka","664","Disponibilité alimentaire (Kcal/personne/jour)","21121","Viande, poulet, fraîche ou réfrigérée","2020","2020","Kcal/personne/jour","34.78","T","Chiffre non officiel"
"SCL","Compte Disponibilités et Utilisations (CDU) (2010-)","144","Sri Lanka","674","Disponibilité de protéines en quantité (g/personne/jour)","21121","Viande, poulet, fraîche ou réfrigérée","2020","2020","g/personne/jour","3.51","T","Chiffre non officiel"
"SCL","Compte Disponibilités et Utilisations (CDU) (2010-)","752","Suède","5510","Production","21121","Viande, poulet, fraîche ou réfrigérée","2020","2020","tonnes","166830","A","Chiffre officiel"
"SCL","Compte Disponibilités et Utilisations (CDU) (2010-)","752","Suède","5610","Importations - Quantité","21121","Viande, poulet, fraîche ou réfrigérée","2020","2020","tonnes","49189.46","A","Chiffre officiel"
"SCL","Compte Disponibilités et Utilisations (CDU) (2010-)","752","Suède","5910","Exportations - Quantité","21121","Viande, poulet, fraîche ou réfrigérée","2020","2020","tonnes","31098.52","A","Chiffre officiel"
"SCL","Compte Disponibilités et Utilisations (CDU) (2010-)","752","Suède","664","Disponibilité alimentaire (Kcal/personne/jour)","21121","Viande, poulet, fraîche ou réfrigérée","2020","2020","Kcal/personne/jour","46.28","T","Chiffre non officiel"
"SCL","Compte Disponibilités et Utilisations (CDU) (2010-)","752","Suède","674","Disponibilité de protéines en quantité (g/personne/jour)","21121","Viande, poulet, fraîche ou réfrigérée","2020","2020","g/personne/jour","5.27","T","Chiffre non officiel"
"SCL","Compte Disponibilités et Utilisations (CDU) (2010-)","756","Suisse","5510","Production","21121","Viande, poulet, fraîche ou réfrigérée","2020","2020","tonnes","103386","A","Chiffre officiel"
"SCL","Compte Disponibilités et Utilisations (CDU) (2010-)","756","Suisse","5610","Importations - Quantité","21121","Viande, poulet, fraîche ou réfrigérée","2020","2020","tonnes","28048.61","A","Chiffre officiel"
"SCL","Compte Disponibilités et Utilisations (CDU) (2010-)","756","Suisse","5910","Exportations - Quantité","21121","Viande, poulet, fraîche ou réfrigérée","2020","2020","tonnes","532.15","A","Chiffre officiel"
"SCL","Compte Disponibilités et Utilisations (CDU) (2010-)","756","Suisse","664","Disponibilité alimentaire (Kcal/personne/jour)","21121","Viande, poulet, fraîche ou réfrigérée","2020","2020","Kcal/personne/jour","51.38","T","Chiffre non officiel"
"SCL","Compte Disponibilités et Utilisations (CDU) (2010-)","756","Suisse","674","Disponibilité de protéines en quantité (g/personne/jour)","21121","Viande, poulet, fraîche ou réfrigérée","2020","2020","g/personne/jour","6.13","T","Chiffre non officiel"
"SCL","Compte Disponibilités et Utilisations (CDU) (2010-)","740","Suriname","5510","Production","21121","Viande, poulet, fraîche ou réfrigérée","2020","2020","tonnes","9687.35","I","Valeur imputée"
"SCL","Compte Disponibilités et Utilisations (CDU) (2010-)","740","Suriname","5610","Importations - Quantité","21121","Viande, poulet, fraîche ou réfrigérée","2020","2020","tonnes","17712","A","Chiffre officiel"
"SCL","Compte Disponibilités et Utilisations (CDU) (2010-)","740","Suriname","5910","Exportations - Quantité","21121","Viande, poulet, fraîche ou réfrigérée","2020","2020","tonnes","31","A","Chiffre officiel"
"SCL","Compte Disponibilités et Utilisations (CDU) (2010-)","740","Suriname","664","Disponibilité alimentaire (Kcal/personne/jour)","21121","Viande, poulet, fraîche ou réfrigérée","2020","2020","Kcal/personne/jour","165.17","T","Chiffre non officiel"
"SCL","Compte Disponibilités et Utilisations (CDU) (2010-)","740","Suriname","674","Disponibilité de protéines en quantité (g/personne/jour)","21121","Viande, poulet, fraîche ou réfrigérée","2020","2020","g/personne/jour","14.16","T","Chiffre non officiel"
"SCL","Compte Disponibilités et Utilisations (CDU) (2010-)","762","Tadjikistan","5510","Production","21121","Viande, poulet, fraîche ou réfrigérée","2020","2020","tonnes","30000","E","Valeur estimée"
"SCL","Compte Disponibilités et Utilisations (CDU) (2010-)","762","Tadjikistan","5610","Importations - Quantité","21121","Viande, poulet, fraîche ou réfrigérée","2020","2020","tonnes","3516.72","A","Chiffre officiel"
"SCL","Compte Disponibilités et Utilisations (CDU) (2010-)","762","Tadjikistan","664","Disponibilité alimentaire (Kcal/personne/jour)","21121","Viande, poulet, fraîche ou réfrigérée","2020","2020","Kcal/personne/jour","11.75","T","Chiffre non officiel"
"SCL","Compte Disponibilités et Utilisations (CDU) (2010-)","762","Tadjikistan","674","Disponibilité de protéines en quantité (g/personne/jour)","21121","Viande, poulet, fraîche ou réfrigérée","2020","2020","g/personne/jour","1.18","T","Chiffre non officiel"
"SCL","Compte Disponibilités et Utilisations (CDU) (2010-)","148","Tchad","5510","Production","21121","Viande, poulet, fraîche ou réfrigérée","2020","2020","tonnes","6617.47","I","Valeur imputée"
"SCL","Compte Disponibilités et Utilisations (CDU) (2010-)","148","Tchad","5610","Importations - Quantité","21121","Viande, poulet, fraîche ou réfrigérée","2020","2020","tonnes","1919.93","T","Chiffre non officiel"
"SCL","Compte Disponibilités et Utilisations (CDU) (2010-)","148","Tchad","664","Disponibilité alimentaire (Kcal/personne/jour)","21121","Viande, poulet, fraîche ou réfrigérée","2020","2020","Kcal/personne/jour","1.6","T","Chiffre non officiel"
"SCL","Compte Disponibilités et Utilisations (CDU) (2010-)","148","Tchad","674","Disponibilité de protéines en quantité (g/personne/jour)","21121","Viande, poulet, fraîche ou réfrigérée","2020","2020","g/personne/jour","0.16","T","Chiffre non officiel"
"SCL","Compte Disponibilités et Utilisations (CDU) (2010-)","203","Tchéquie","5510","Production","21121","Viande, poulet, fraîche ou réfrigérée","2020","2020","tonnes","161170","A","Chiffre officiel"
"SCL","Compte Disponibilités et Utilisations (CDU) (2010-)","203","Tchéquie","5610","Importations - Quantité","21121","Viande, poulet, fraîche ou réfrigérée","2020","2020","tonnes","82646.22","A","Chiffre officiel"
