Code Domaine,Domaine,Code zone (M49),Zone,Code Élément,Élément,Code Produit,Produit,Code année,Année,Unité,Valeur,Symbole,Description du Symbole,Note
"OA","Séries temporelles annuelles","408","République populaire démocratique de Corée","511","Population totale","3010","Population-Estimations","2020","2020","1000 personnes","25867.467","X","Ciffre de sources internationales",""
"OA","Séries temporelles annuelles","834","République-Unie de Tanzanie","511","Population totale","3010","Population-Estimations","2010","2010","1000 personnes","45110.527","X","Ciffre de sources internationales",""
"OA","Séries temporelles annuelles","834","République-Unie de Tanzanie","511","Population totale","3010","Population-Estimations","2020","2020","1000 personnes","61704.518","X","Ciffre de sources internationales",""
"OA","Séries temporelles annuelles","638","Réunion","511","Population totale","3010","Population-Estimations","2010","2010","1000 personnes","890.13","X","Ciffre de sources internationales",""
"OA","Séries temporelles annuelles","638","Réunion","511","Population totale","3010","Population-Estimations","2020","2020","1000 personnes","957.822","X","Ciffre de sources internationales",""
"OA","Séries temporelles annuelles","642","Roumanie","511","Population totale","3010","Population-Estimations","2010","2010","1000 personnes","20335.211","X","Ciffre de sources internationales",""
"OA","Séries temporelles annuelles","642","Roumanie","511","Population totale","3010","Population-Estimations","2020","2020","1000 personnes","19442.038","X","Ciffre de sources internationales",""
"OA","Séries temporelles annuelles","826","Royaume-Uni de Grande-Bretagne et d'Irlande du Nord","511","Population totale","3010","Population-Estimations","2010","2010","1000 personnes","62760.039","X","Ciffre de sources internationales",""
"OA","Séries temporelles annuelles","826","Royaume-Uni de Grande-Bretagne et d'Irlande du Nord","511","Population totale","3010","Population-Estimations","2020","2020","1000 personnes","67059.474","X","Ciffre de sources internationales",""
"OA","Séries temporelles annuelles","646","Rwanda","511","Population totale","3010","Population-Estimations","2010","2010","1000 personnes","10309.031","X","Ciffre de sources internationales",""
"OA","Séries temporelles annuelles","646","Rwanda","511","Population totale","3010","Population-Estimations","2020","2020","1000 personnes","13146.362","X","Ciffre de sources internationales",""
"OA","Séries temporelles annuelles","732","Sahara occidental","511","Population totale","3010","Population-Estimations","2010","2010","1000 personnes","413.296","X","Ciffre de sources internationales",""
"OA","Séries temporelles annuelles","732","Sahara occidental","511","Population totale","3010","Population-Estimations","2020","2020","1000 personnes","556.048","X","Ciffre de sources internationales",""
"OA","Séries temporelles annuelles","652","Saint-Barthélemy","511","Population totale","3010","Population-Estimations","2020","2020","1000 personnes","10.681","X","Ciffre de sources internationales",""
"OA","Séries temporelles annuelles","654","Sainte-Hélène, Ascension et Tristan da Cunha","511","Population totale","3010","Population-Estimations","2010","2010","1000 personnes","5.321","X","Ciffre de sources internationales",""
"OA","Séries temporelles annuelles","654","Sainte-Hélène, Ascension et Tristan da Cunha","511","Population totale","3010","Population-Estimations","2020","2020","1000 personnes","5.42","X","Ciffre de sources internationales",""
"OA","Séries temporelles annuelles","662","Sainte-Lucie","511","Population totale","3010","Population-Estimations","2010","2010","1000 personnes","170.935","X","Ciffre de sources internationales",""
"OA","Séries temporelles annuelles","662","Sainte-Lucie","511","Population totale","3010","Population-Estimations","2020","2020","1000 personnes","179.237","X","Ciffre de sources internationales",""
"OA","Séries temporelles annuelles","659","Saint-Kitts-et-Nevis","511","Population totale","3010","Population-Estimations","2010","2010","1000 personnes","47.403","X","Ciffre de sources internationales",""
"OA","Séries temporelles annuelles","659","Saint-Kitts-et-Nevis","511","Population totale","3010","Population-Estimations","2020","2020","1000 personnes","47.642","X","Ciffre de sources internationales",""
"OA","Séries temporelles annuelles","674","Saint-Marin","511","Population totale","3010","Population-Estimations","2010","2010","1000 personnes","31.608","X","Ciffre de sources internationales",""
"OA","Séries temporelles annuelles","674","Saint-Marin","511","Population totale","3010","Population-Estimations","2020","2020","1000 personnes","34.007","X","Ciffre de sources internationales",""
"OA","Séries temporelles annuelles","663","Saint-Martin (partie française)","511","Population totale","3010","Population-Estimations","2020","2020","1000 personnes","32.553","X","Ciffre de sources internationales",""
"OA","Séries temporelles annuelles","666","Saint-Pierre-et-Miquelon","511","Population totale","3010","Population-Estimations","2010","2010","1000 personnes","6.052","X","Ciffre de sources internationales",""
"OA","Séries temporelles annuelles","666","Saint-Pierre-et-Miquelon","511","Population totale","3010","Population-Estimations","2020","2020","1000 personnes","5.906","X","Ciffre de sources internationales",""
"OA","Séries temporelles annuelles","336","Saint-Siège","511","Population totale","3010","Population-Estimations","2010","2010","1000 personnes","0.596","X","Ciffre de sources internationales",""
"OA","Séries temporelles annuelles","336","Saint-Siège","511","Population totale","3010","Population-Estimations","2020","2020","1000 personnes","0.52","X","Ciffre de sources internationales",""
"OA","Séries temporelles annuelles","670","Saint-Vincent-et-les Grenadines","511","Population totale","3010","Population-Estimations","2010","2010","1000 personnes","109.308","X","Ciffre de sources internationales",""
"OA","Séries temporelles annuelles","670","Saint-Vincent-et-les Grenadines","511","Population totale","3010","Population-Estimations","2020","2020","1000 personnes","104.632","X","Ciffre de sources internationales",""
"OA","Séries temporelles annuelles","882","Samoa","511","Population totale","3010","Population-Estimations","2010","2010","1000 personnes","194.672","X","Ciffre de sources internationales",""
"OA","Séries temporelles annuelles","882","Samoa","511","Population totale","3010","Population-Estimations","2020","2020","1000 personnes","214.929","X","Ciffre de sources internationales",""
"OA","Séries temporelles annuelles","016","Samoa américaines","511","Population totale","3010","Population-Estimations","2010","2010","1000 personnes","54.849","X","Ciffre de sources internationales",""
"OA","Séries temporelles annuelles","016","Samoa américaines","511","Population totale","3010","Population-Estimations","2020","2020","1000 personnes","46.189","X","Ciffre de sources internationales",""
"OA","Séries temporelles annuelles","678","Sao Tomé-et-Principe","511","Population totale","3010","Population-Estimations","2010","2010","1000 personnes","182.138","X","Ciffre de sources internationales",""
"OA","Séries temporelles annuelles","678","Sao Tomé-et-Principe","511","Population totale","3010","Population-Estimations","2020","2020","1000 personnes","218.641","X","Ciffre de sources internationales",""
"OA","Séries temporelles annuelles","686","Sénégal","511","Population totale","3010","Population-Estimations","2010","2010","1000 personnes","12530.121","X","Ciffre de sources internationales",""
"OA","Séries temporelles annuelles","686","Sénégal","511","Population totale","3010","Population-Estimations","2020","2020","1000 personnes","16436.12","X","Ciffre de sources internationales",""
"OA","Séries temporelles annuelles","688","Serbie","511","Population totale","3010","Population-Estimations","2010","2010","1000 personnes","7653.748","X","Ciffre de sources internationales",""
"OA","Séries temporelles annuelles","688","Serbie","511","Population totale","3010","Population-Estimations","2020","2020","1000 personnes","7358.005","X","Ciffre de sources internationales",""
"OA","Séries temporelles annuelles","690","Seychelles","511","Population totale","3010","Population-Estimations","2010","2010","1000 personnes","92.409","X","Ciffre de sources internationales",""
"OA","Séries temporelles annuelles","690","Seychelles","511","Population totale","3010","Population-Estimations","2020","2020","1000 personnes","105.53","X","Ciffre de sources internationales",""
"OA","Séries temporelles annuelles","694","Sierra Leone","511","Population totale","3010","Population-Estimations","2010","2010","1000 personnes","6436.698","X","Ciffre de sources internationales",""
"OA","Séries temporelles annuelles","694","Sierra Leone","511","Population totale","3010","Population-Estimations","2020","2020","1000 personnes","8233.97","X","Ciffre de sources internationales",""
"OA","Séries temporelles annuelles","702","Singapour","511","Population totale","3010","Population-Estimations","2010","2010","1000 personnes","5163.59","X","Ciffre de sources internationales",""
"OA","Séries temporelles annuelles","702","Singapour","511","Population totale","3010","Population-Estimations","2020","2020","1000 personnes","5909.869","X","Ciffre de sources internationales",""
"OA","Séries temporelles annuelles","534","Sint Maarten (partie néerlandaise)","511","Population totale","3010","Population-Estimations","2020","2020","1000 personnes","43.621","X","Ciffre de sources internationales",""
"OA","Séries temporelles annuelles","703","Slovaquie","511","Population totale","3010","Population-Estimations","2010","2010","1000 personnes","5396.424","X","Ciffre de sources internationales",""
"OA","Séries temporelles annuelles","703","Slovaquie","511","Population totale","3010","Population-Estimations","2020","2020","1000 personnes","5456.681","X","Ciffre de sources internationales",""
"OA","Séries temporelles annuelles","705","Slovénie","511","Population totale","3010","Population-Estimations","2010","2010","1000 personnes","2057.287","X","Ciffre de sources internationales",""
"OA","Séries temporelles annuelles","705","Slovénie","511","Population totale","3010","Population-Estimations","2020","2020","1000 personnes","2117.641","X","Ciffre de sources internationales",""
"OA","Séries temporelles annuelles","706","Somalie","511","Population totale","3010","Population-Estimations","2010","2010","1000 personnes","12026.649","X","Ciffre de sources internationales",""
"OA","Séries temporelles annuelles","706","Somalie","511","Population totale","3010","Population-Estimations","2020","2020","1000 personnes","16537.016","X","Ciffre de sources internationales",""
"OA","Séries temporelles annuelles","729","Soudan","511","Population totale","3010","Population-Estimations","2020","2020","1000 personnes","44440.486","X","Ciffre de sources internationales",""
"OA","Séries temporelles annuelles","736","Soudan (ex)","511","Population totale","3010","Population-Estimations","2010","2010","1000 personnes","43454.352","E","Valeur estimée",""
"OA","Séries temporelles annuelles","728","Soudan du Sud","511","Population totale","3010","Population-Estimations","2020","2020","1000 personnes","10606.227","X","Ciffre de sources internationales",""
"OA","Séries temporelles annuelles","144","Sri Lanka","511","Population totale","3010","Population-Estimations","2010","2010","1000 personnes","20668.557","X","Ciffre de sources internationales",""
"OA","Séries temporelles annuelles","144","Sri Lanka","511","Population totale","3010","Population-Estimations","2020","2020","1000 personnes","21715.079","X","Ciffre de sources internationales",""
"OA","Séries temporelles annuelles","752","Suède","511","Population totale","3010","Population-Estimations","2010","2010","1000 personnes","9381.729","X","Ciffre de sources internationales",""
"OA","Séries temporelles annuelles","752","Suède","511","Population totale","3010","Population-Estimations","2020","2020","1000 personnes","10368.969","X","Ciffre de sources internationales",""
"OA","Séries temporelles annuelles","756","Suisse","511","Population totale","3010","Population-Estimations","2010","2010","1000 personnes","7822.435","X","Ciffre de sources internationales",""
"OA","Séries temporelles annuelles","756","Suisse","511","Population totale","3010","Population-Estimations","2020","2020","1000 personnes","8638.613","X","Ciffre de sources internationales",""
"OA","Séries temporelles annuelles","740","Suriname","511","Population totale","3010","Population-Estimations","2010","2010","1000 personnes","546.08","X","Ciffre de sources internationales",""
"OA","Séries temporelles annuelles","740","Suriname","511","Population totale","3010","Population-Estimations","2020","2020","1000 personnes","607.065","X","Ciffre de sources internationales",""
"OA","Séries temporelles annuelles","762","Tadjikistan","511","Population totale","3010","Population-Estimations","2010","2010","1000 personnes","7621.779","X","Ciffre de sources internationales",""
"OA","Séries temporelles annuelles","762","Tadjikistan","511","Population totale","3010","Population-Estimations","2020","2020","1000 personnes","9543.207","X","Ciffre de sources internationales",""
"OA","Séries temporelles annuelles","148","Tchad","511","Population totale","3010","Population-Estimations","2010","2010","1000 personnes","11894.727","X","Ciffre de sources internationales",""
"OA","Séries temporelles annuelles","148","Tchad","511","Population totale","3010","Population-Estimations","2020","2020","1000 personnes","16644.701","X","Ciffre de sources internationales",""
"OA","Séries temporelles annuelles","203","Tchéquie","511","Population totale","3010","Population-Estimations","2010","2010","1000 personnes","10464.749","X","Ciffre de sources internationales",""
"OA","Séries temporelles annuelles","203","Tchéquie","511","Population totale","3010","Population-Estimations","2020","2020","1000 personnes","10530.953","X","Ciffre de sources internationales",""
"OA","Séries temporelles annuelles","764","Thaïlande","511","Population totale","3010","Population-Estimations","2010","2010","1000 personnes","68270.489","X","Ciffre de sources internationales",""
"OA","Séries temporelles annuelles","764","Thaïlande","511","Population totale","3010","Population-Estimations","2020","2020","1000 personnes","71475.664","X","Ciffre de sources internationales",""
"OA","Séries temporelles annuelles","626","Timor-Leste","511","Population totale","3010","Population-Estimations","2010","2010","1000 personnes","1088.486","X","Ciffre de sources internationales",""
"OA","Séries temporelles annuelles","626","Timor-Leste","511","Population totale","3010","Population-Estimations","2020","2020","1000 personnes","1299.995","X","Ciffre de sources internationales",""
"OA","Séries temporelles annuelles","768","Togo","511","Population totale","3010","Population-Estimations","2010","2010","1000 personnes","6571.855","X","Ciffre de sources internationales",""
"OA","Séries temporelles annuelles","768","Togo","511","Population totale","3010","Population-Estimations","2020","2020","1000 personnes","8442.58","X","Ciffre de sources internationales",""
"OA","Séries temporelles annuelles","772","Tokélaou","511","Population totale","3010","Population-Estimations","2010","2010","1000 personnes","1.367","X","Ciffre de sources internationales",""
"OA","Séries temporelles annuelles","772","Tokélaou","511","Population totale","3010","Population-Estimations","2020","2020","1000 personnes","1.827","X","Ciffre de sources internationales",""
"OA","Séries temporelles annuelles","776","Tonga","511","Population totale","3010","Population-Estimations","2010","2010","1000 personnes","107.383","X","Ciffre de sources internationales",""
"OA","Séries temporelles annuelles","776","Tonga","511","Population totale","3010","Population-Estimations","2020","2020","1000 personnes","105.254","X","Ciffre de sources internationales",""
"OA","Séries temporelles annuelles","780","Trinité-et-Tobago","511","Population totale","3010","Population-Estimations","2010","2010","1000 personnes","1410.296","X","Ciffre de sources internationales",""
"OA","Séries temporelles annuelles","780","Trinité-et-Tobago","511","Population totale","3010","Population-Estimations","2020","2020","1000 personnes","1518.147","X","Ciffre de sources internationales",""
"OA","Séries temporelles annuelles","788","Tunisie","511","Population totale","3010","Population-Estimations","2010","2010","1000 personnes","10895.063","X","Ciffre de sources internationales",""
"OA","Séries temporelles annuelles","788","Tunisie","511","Population totale","3010","Population-Estimations","2020","2020","1000 personnes","12161.723","X","Ciffre de sources internationales",""
"OA","Séries temporelles annuelles","795","Turkménistan","511","Population totale","3010","Population-Estimations","2010","2010","1000 personnes","5267.97","X","Ciffre de sources internationales",""
"OA","Séries temporelles annuelles","795","Turkménistan","511","Population totale","3010","Population-Estimations","2020","2020","1000 personnes","6250.438","X","Ciffre de sources internationales",""
"OA","Séries temporelles annuelles","792","Turquie","511","Population totale","3010","Population-Estimations","2010","2010","1000 personnes","73195.345","X","Ciffre de sources internationales",""
"OA","Séries temporelles annuelles","792","Turquie","511","Population totale","3010","Population-Estimations","2020","2020","1000 personnes","84135.428","X","Ciffre de sources internationales",""
"OA","Séries temporelles annuelles","798","Tuvalu","511","Population totale","3010","Population-Estimations","2010","2010","1000 personnes","10.55","X","Ciffre de sources internationales",""
"OA","Séries temporelles annuelles","798","Tuvalu","511","Population totale","3010","Population-Estimations","2020","2020","1000 personnes","11.069","X","Ciffre de sources internationales",""
"OA","Séries temporelles annuelles","804","Ukraine","511","Population totale","3010","Population-Estimations","2010","2010","1000 personnes","45683.02","X","Ciffre de sources internationales",""
"OA","Séries temporelles annuelles","804","Ukraine","511","Population totale","3010","Population-Estimations","2020","2020","1000 personnes","43909.666","X","Ciffre de sources internationales",""
"OA","Séries temporelles annuelles","858","Uruguay","511","Population totale","3010","Population-Estimations","2010","2010","1000 personnes","3352.651","X","Ciffre de sources internationales",""
"OA","Séries temporelles annuelles","858","Uruguay","511","Population totale","3010","Population-Estimations","2020","2020","1000 personnes","3429.086","X","Ciffre de sources internationales",""
"OA","Séries temporelles annuelles","548","Vanuatu","511","Population totale","3010","Population-Estimations","2010","2010","1000 personnes","245.453","X","Ciffre de sources internationales",""
"OA","Séries temporelles annuelles","548","Vanuatu","511","Population totale","3010","Population-Estimations","2020","2020","1000 personnes","311.685","X","Ciffre de sources internationales",""
"OA","Séries temporelles annuelles","862","Venezuela (République bolivarienne du)","511","Population totale","3010","Population-Estimations","2010","2010","1000 personnes","28715.022","X","Ciffre de sources internationales",""
"OA","Séries temporelles annuelles","862","Venezuela (République bolivarienne du)","511","Population totale","3010","Population-Estimations","2020","2020","1000 personnes","28490.453","X","Ciffre de sources internationales",""
"OA","Séries temporelles annuelles","704","Viet Nam","511","Population totale","3010","Population-Estimations","2010","2010","1000 personnes","87411.012","X","Ciffre de sources internationales",""
"OA","Séries temporelles annuelles","704","Viet Nam","511","Population totale","3010","Population-Estimations","2020","2020","1000 personnes","96648.685","X","Ciffre de sources internationales",""
"OA","Séries temporelles annuelles","887","Yémen","511","Population totale","3010","Population-Estimations","2010","2010","1000 personnes","24743.946","X","Ciffre de sources internationales",""
"OA","Séries temporelles annuelles","887","Yémen","511","Population totale","3010","Population-Estimations","2020","2020","1000 personnes","32284.046","X","Ciffre de sources internationales",""
"OA","Séries temporelles annuelles","894","Zambie","511","Population totale","3010","Population-Estimations","2010","2010","1000 personnes","13792.086","X","Ciffre de sources internationales",""
"OA","Séries temporelles annuelles","894","Zambie","511","Population totale","3010","Population-Estimations","2020","2020","1000 personnes","18927.715","X","Ciffre de sources internationales",""
"OA","Séries temporelles annuelles","716","Zimbabwe","511","Population totale","3010","Population-Estimations","2010","2010","1000 personnes","12839.771","X","Ciffre de sources internationales",""
"OA","Séries temporelles annuelles","716","Zimbabwe","511","Population totale","3010","Population-Estimations","2020","2020","1000 personnes","15669.666","X","Ciffre de sources internationales",""
